item_id,i_cat_id,item_name,i_tested,clean_item_name,delim_name_list,d_len,d_maxgram
8995,37,Big Trouble in Little China (BD),False,big trouble in little china bd,"['big trouble in little china', 'bd']",2,5
8996,40,Piglet's Big Movie (region),False,piglets big movie region,"['piglets big movie', 'region']",2,3
8997,40,BOMB,False,bomb,['bomb'],1,1
8998,37,Hobo with a Shotgun (BD),False,hobo with a shotgun bd,"['hobo with a shotgun', 'bd']",2,4
8999,40,Hobo with a Shotgun (region),False,hobo with a shotgun region,"['hobo with a shotgun', 'region']",2,4
9000,41,Bond 50 (23 BD),False,bond 50 23 bd,"['bond 50', '23 bd']",2,2
9001,41,BOND 50 + SKAYFOLL (24 BD),True,bond 50 skayfoll 24 bd,"['bond 50 skayfoll', '24 bd']",2,3
9002,40,Borgia. season 1,False,borgia season 1,['borgia season 1'],1,3
9003,40,Borgia. season 2,False,borgia season 2,['borgia season 2'],1,3
9004,58,Borzov NIKE Everywhere and nowhere LP,False,borzov nike everywhere and nowhere lp,['borzov nike everywhere and nowhere lp'],1,6
9005,40,BORIS GODUNOV,False,boris godunov,['boris godunov'],1,2
9006,40,Boris Godunov (region),False,boris godunov region,"['boris godunov', 'region']",2,2
9007,37,Bourn. TRILOGY (BD),False,bourn trilogy bd,"['bourn trilogy', 'bd']",2,2
9008,40,Barfuss (region),False,barfuss region,"['barfuss', 'region']",2,1
9009,40,Barefoot on slugs,False,barefoot on slugs,['barefoot on slugs'],1,3
9010,55,Mikhail Boyarsky Best Songs 2,True,mikhail boyarsky best songs 2,['mikhail boyarsky best songs 2'],1,5
9011,55,Mikhail Boyarsky Mood for Love,False,mikhail boyarsky mood for love,['mikhail boyarsky mood for love'],1,5
9012,55,BRAVO 30 years Concert Stadium Live 2CD (firms).,True,bravo 30 years concert stadium live 2cd firms,"['bravo 30 years concert stadium live 2cd', 'firms']",2,7
9013,58,Bravo Bravo 30 years Concert Stadium Live 2LP,False,bravo bravo 30 years concert stadium live 2lp,['bravo bravo 30 years concert stadium live 2lp'],1,8
9014,55,BRAVO Fashion,False,bravo fashion,['bravo fashion'],1,2
9015,55,BRAVO Forever (firms).,True,bravo forever firms,"['bravo forever', 'firms']",2,2
9016,40,Tale of the Jungle,False,tale of the jungle,['tale of the jungle'],1,4
9017,40,Tale of the Jungle (region),False,tale of the jungle region,"['tale of the jungle', 'region']",2,4
9018,40,Brer Rabbit and Brer LIS Sat. m / f,False,brer rabbit and brer lis sat m f,"['brer rabbit and brer lis sat m', 'f']",2,7
9019,40,Brother Bear (region),True,brother bear region,"['brother bear', 'region']",2,2
9020,40,Brother Bear 2 (region),True,brother bear 2 region,"['brother bear 2', 'region']",2,3
9021,37,Brother Bear 2 M / F (BD),False,brother bear 2 m f bd,"['brother bear 2 m', 'f', 'bd']",3,4
9022,40,Brother Bear 2 m / f (Region),False,brother bear 2 m f region,"['brother bear 2 m', 'f', 'region']",3,4
9023,37,Brother Bear M / F (BD),False,brother bear m f bd,"['brother bear m', 'f', 'bd']",3,3
9024,40,Bratz. Prom queen (region),False,bratz prom queen region,"['bratz prom queen', 'region']",2,3
9025,40,Bratz. DREAMS COME TRUE,False,bratz dreams come true,['bratz dreams come true'],1,4
9026,40,Bratz. DREAMS COME TRUE (region),False,bratz dreams come true region,"['bratz dreams come true', 'region']",2,4
9027,40,Bratz. ADVENTURES IN LONDON (Region),False,bratz adventures in london region,"['bratz adventures in london', 'region']",2,4
9028,40,BROTHERS (DEAR JOHN GIFT),False,brothers dear john gift,"['brothers', 'dear john gift']",2,3
9029,37,BROTHERS Blues (1980) (BD),False,brothers blues 1980 bd,"['brothers blues', '1980', 'bd']",3,2
9030,40,Brothers Karamazov (Region),True,brothers karamazov region,"['brothers karamazov', 'region']",2,2
9031,40,Brethren,False,brethren,['brethren'],1,1
9032,55,Vera Brezhnev Ververa (firms).,True,vera brezhnev ververa firms,"['vera brezhnev ververa', 'firms']",2,3
9033,40,Bremen Town Musicians m / f (Region) (Lizard),False,bremen town musicians m f region lizard,"['bremen town musicians m', 'f', 'region', 'lizard']",4,4
9034,37,Bremen Town Musicians (BD),False,bremen town musicians bd,"['bremen town musicians', 'bd']",2,3
9035,40,Bremen Town Musicians (rem),True,bremen town musicians rem,"['bremen town musicians', 'rem']",2,3
9036,40,BREST FORTRESS,False,brest fortress,['brest fortress'],1,2
9037,40,The Brest Fortress (region),False,the brest fortress region,"['the brest fortress', 'region']",2,3
9038,37,Brest Fortress e. (BD),False,brest fortress e bd,"['brest fortress e', 'bd']",2,3
9039,55,Brigade Legends of Russian rock (firms).,True,brigade legends of russian rock firms,"['brigade legends of russian rock', 'firms']",2,5
9040,58,Brigade River LP,False,brigade river lp,['brigade river lp'],1,3
9041,40,CORPS part 1 (Region),False,corps part 1 region,"['corps part 1', 'region']",2,3
9042,40,CORPS part 2 (Region),False,corps part 2 region,"['corps part 2', 'region']",2,3
9043,40,BRIGADE. HEIR,False,brigade heir,['brigade heir'],1,2
9044,37,BRIGADE. HEIR (BD),False,brigade heir bd,"['brigade heir', 'bd']",2,2
9045,40,BRIGADE. HEIR (region),False,brigade heir region,"['brigade heir', 'region']",2,2
9046,37,Diamond hand (BD),False,diamond hand bd,"['diamond hand', 'bd']",2,2
9047,40,Diamond hand (rem),True,diamond hand rem,"['diamond hand', 'rem']",2,2
9048,40,The Diamond Arm (Region),False,the diamond arm region,"['the diamond arm', 'region']",2,3
9049,40,The Diamond Arm (region),False,the diamond arm region,"['the diamond arm', 'region']",2,3
9050,40,BRONZE BIRD (region),False,bronze bird region,"['bronze bird', 'region']",2,2
9051,38,Cobra 2 (3D BD + BD),False,cobra 2 3d bd bd,"['cobra 2', '3d bd bd']",2,3
9052,37,Cobra (BD),False,cobra bd,"['cobra', 'bd']",2,1
9053,40,1.2 Cobra (2 DVD),False,12 cobra 2 dvd,"['12 cobra', '2 dvd']",2,2
9054,37,"Cobra 1,2 (BD)",True,cobra 12 bd,"['cobra 12', 'bd']",2,2
9055,40,Cobra 2,False,cobra 2,['cobra 2'],1,2
9056,38,Cobra 2 (3D BD),True,cobra 2 3d bd,"['cobra 2', '3d bd']",2,2
9057,37,Cobra 2 (BD),False,cobra 2 bd,"['cobra 2', 'bd']",2,2
9058,40,Brooklyn's Finest (BAD LIEUTENANT GIFT),False,brooklyns finest bad lieutenant gift,"['brooklyns finest', 'bad lieutenant gift']",2,3
9059,40,Brad Pitt (2 1) VOLUME 1 (region),False,brad pitt 2 1 volume 1 region,"['brad pitt', '2 1', 'volume 1', 'region']",4,2
9060,40,Brad Pitt (2 1) VOLUME 2 (region),False,brad pitt 2 1 volume 2 region,"['brad pitt', '2 1', 'volume 2', 'region']",4,2
9061,40,Bruce Willis (2 1) Tom1 (region),False,bruce willis 2 1 tom1 region,"['bruce willis', '2 1', 'tom1', 'region']",4,2
9062,37,Be Cool (BD),False,be cool bd,"['be cool', 'bd']",2,2
9063,40,WHATEVER HAPPENS,False,whatever happens,['whatever happens'],1,2
9064,40,Be My Husband (region),False,be my husband region,"['be my husband', 'region']",2,3
9065,40,Insects. Adventure in the Valley of the Ants,True,insects adventure in the valley of the ants,['insects adventure in the valley of the ants'],1,8
9066,40,Insects: insects CARIBBEAN,True,insects insects caribbean,"['insects', 'insects caribbean']",2,2
9067,40,Bug: Forest Fairy Tale,True,bug forest fairy tale,"['bug', 'forest fairy tale']",2,3
9068,40,Bug: small inventors,False,bug small inventors,"['bug', 'small inventors']",2,2
9069,40,Bug: at full speed,False,bug at full speed,"['bug', 'at full speed']",2,3
9070,40,Bug: open every day,True,bug open every day,"['bug', 'open every day']",2,3
9071,40,Bug: A surprising number of,True,bug a surprising number of,"['bug', 'a surprising number of']",2,4
9072,55,TATIANA Bulanova Romances (firms).,False,tatiana bulanova romances firms,"['tatiana bulanova romances', 'firms']",2,3
9073,40,SALVATION BOULEVARD,False,salvation boulevard,['salvation boulevard'],1,2
9074,55,Boombox All Inclusive (firms).,False,boombox all inclusive firms,"['boombox all inclusive', 'firms']",2,3
9075,55,Boombox New Collection,False,boombox new collection,['boombox new collection'],1,3
9076,55,Boombox Sredniy vik (firms).,False,boombox sredniy vik firms,"['boombox sredniy vik', 'firms']",2,3
9077,55,Boombox Terminal B (firms).,False,boombox terminal b firms,"['boombox terminal b', 'firms']",2,3
9078,40,BUNKER,False,bunker,['bunker'],1,1
9079,40,Plumíferos,False,plumferos,['plumferos'],1,1
9080,40,Plumíferos. 3-D card (region),False,plumferos 3d card region,"['plumferos 3d card', 'region']",2,3
9081,40,Hop,False,hop,['hop'],1,1
9082,37,Hop (BD + DVD),False,hop bd dvd,"['hop', 'bd dvd']",2,2
9083,40,Cows FROM Maslenkin Sat. m / f (region),False,cows from maslenkin sat m f region,"['cows from maslenkin sat m', 'f', 'region']",3,5
9084,40,BURLESQUE,False,burlesque,['burlesque'],1,1
9085,37,BURLESQUE (BD),False,burlesque bd,"['burlesque', 'bd']",2,1
9086,40,BURLESQUE (region),False,burlesque region,"['burlesque', 'region']",2,1
9087,58,BUTUSOV VYACHESLAV Mantis LP,False,butusov vyacheslav mantis lp,['butusov vyacheslav mantis lp'],1,4
9088,59,BUTUSOV VYACHESLAV From Paradise to Paradise DVD,False,butusov vyacheslav from paradise to paradise dvd,['butusov vyacheslav from paradise to paradise dvd'],1,7
9089,55,Butyrka Grand Collection,True,butyrka grand collection,['butyrka grand collection'],1,3
9090,55,Butyrka Golden Album,False,butyrka golden album,['butyrka golden album'],1,3
9091,55,Butyrka New Collection,False,butyrka new collection,['butyrka new collection'],1,3
9092,55,Butyrka New Collection 2,False,butyrka new collection 2,['butyrka new collection 2'],1,4
9093,58,Butyrka first album LP,False,butyrka first album lp,['butyrka first album lp'],1,4
9094,40,"Butyrka ""golden hits"" (Region)",False,butyrka golden hits region,"['butyrka', 'golden hits', 'region']",3,2
9095,54,"BUH.1S, 2011 [Digital Version]",False,buh1s 2011 digital version,"['buh1s 2011', 'digital version']",2,2
9096,54,"BUH.1S, for the year 2012 [Digital Version]",False,buh1s for the year 2012 digital version,"['buh1s for the year 2012', 'digital version']",2,5
9097,54,BUH.1S for 2013 [Digital Version],False,buh1s for 2013 digital version,"['buh1s for 2013', 'digital version']",2,3
9098,54,"BUH.1S, №1, January 2011 Buh.e / m [Digital Version]",False,buh1s 1 january 2011 buhe m digital version,"['buh1s 1 january 2011 buhe', 'm', 'digital version']",3,5
9099,54,"BUH.1S, №1, January 2013 Buh.e / m [Digital Version]",False,buh1s 1 january 2013 buhe m digital version,"['buh1s 1 january 2013 buhe', 'm', 'digital version']",3,5
9100,54,"BUH.1S, №1, January 2014 [Digital Version]",False,buh1s 1 january 2014 digital version,"['buh1s 1 january 2014', 'digital version']",2,4
9101,54,"BUH.1S, №1, January 2015 [Digital Version]",False,buh1s 1 january 2015 digital version,"['buh1s 1 january 2015', 'digital version']",2,4
9102,54,"BUH.1S, №1-12 Buh.e / m in 2010 [Digital Version]",False,buh1s 112 buhe m in 2010 digital version,"['buh1s 112 buhe', 'm in 2010', 'digital version']",3,3
9103,54,"BUH.1S, №10 October 2015 [Digital Version]",True,buh1s 10 october 2015 digital version,"['buh1s 10 october 2015', 'digital version']",2,4
9104,54,"BUH.1S, №10, October 2012 Buh.e / m [Digital Version]",False,buh1s 10 october 2012 buhe m digital version,"['buh1s 10 october 2012 buhe', 'm', 'digital version']",3,5
9105,54,"BUH.1S, №10, October 2013 [Digital Version]",False,buh1s 10 october 2013 digital version,"['buh1s 10 october 2013', 'digital version']",2,4
9106,54,"BUH.1S, №10, October 2014 [Digital Version]",False,buh1s 10 october 2014 digital version,"['buh1s 10 october 2014', 'digital version']",2,4
9107,54,"BUH.1S, №11 November 2015 [Digital Version]",True,buh1s 11 november 2015 digital version,"['buh1s 11 november 2015', 'digital version']",2,4
9108,54,"BUH.1S, №11, November 2012 Buh.e / m [Digital Version]",False,buh1s 11 november 2012 buhe m digital version,"['buh1s 11 november 2012 buhe', 'm', 'digital version']",3,5
9109,54,"BUH.1S, №11, November 2013 [Digital Version]",False,buh1s 11 november 2013 digital version,"['buh1s 11 november 2013', 'digital version']",2,4
9110,54,"BUH.1S, №11, November 2014 [Digital Version]",False,buh1s 11 november 2014 digital version,"['buh1s 11 november 2014', 'digital version']",2,4
9111,54,"BUH.1S, №12 December 2015 [Digital Version]",True,buh1s 12 december 2015 digital version,"['buh1s 12 december 2015', 'digital version']",2,4
9112,54,"BUH.1S, №12, December 2010 Buh.e / m [Digital Version]",False,buh1s 12 december 2010 buhe m digital version,"['buh1s 12 december 2010 buhe', 'm', 'digital version']",3,5
9113,54,"BUH.1S, №12, December 2012 Buh.e / m [Digital Version]",False,buh1s 12 december 2012 buhe m digital version,"['buh1s 12 december 2012 buhe', 'm', 'digital version']",3,5
9114,54,"BUH.1S, №12, December 2013 [Digital Version]",False,buh1s 12 december 2013 digital version,"['buh1s 12 december 2013', 'digital version']",2,4
9115,54,"BUH.1S, №12, December 2014 [Digital Version]",False,buh1s 12 december 2014 digital version,"['buh1s 12 december 2014', 'digital version']",2,4
9116,54,"BUH.1S, №2, February 2013 [Digital Version]",False,buh1s 2 february 2013 digital version,"['buh1s 2 february 2013', 'digital version']",2,4
9117,54,"BUH.1S, №2, February 2014 [Digital Version]",False,buh1s 2 february 2014 digital version,"['buh1s 2 february 2014', 'digital version']",2,4
9118,54,"BUH.1S, №2, February 2015 [Digital Version]",False,buh1s 2 february 2015 digital version,"['buh1s 2 february 2015', 'digital version']",2,4
9119,54,"BUH.1S, №3, March 2013 [Digital Version]",False,buh1s 3 march 2013 digital version,"['buh1s 3 march 2013', 'digital version']",2,4
9120,54,"BUH.1S, №3, March 2014 [Digital Version]",False,buh1s 3 march 2014 digital version,"['buh1s 3 march 2014', 'digital version']",2,4
9121,54,"BUH.1S, №3, March 2015 [Digital Version]",False,buh1s 3 march 2015 digital version,"['buh1s 3 march 2015', 'digital version']",2,4
9122,54,"BUH.1S, №4, April 2013 [Digital Version]",False,buh1s 4 april 2013 digital version,"['buh1s 4 april 2013', 'digital version']",2,4
9123,54,"BUH.1S, №4, April 2014 [Digital Version]",False,buh1s 4 april 2014 digital version,"['buh1s 4 april 2014', 'digital version']",2,4
9124,54,"BUH.1S, №4, April 2015 [Digital Version]",False,buh1s 4 april 2015 digital version,"['buh1s 4 april 2015', 'digital version']",2,4
9125,54,"BUH.1S, №5, May 2013 [Digital Version]",False,buh1s 5 may 2013 digital version,"['buh1s 5 may 2013', 'digital version']",2,4
9126,54,"BUH.1S, №5, May 2015 [Digital Version]",False,buh1s 5 may 2015 digital version,"['buh1s 5 may 2015', 'digital version']",2,4
9127,54,"BUH.1S, №5, May 2012 Buh.e / m [Digital Version]",False,buh1s 5 may 2012 buhe m digital version,"['buh1s 5 may 2012 buhe', 'm', 'digital version']",3,5
9128,54,"BUH.1S, №5, May 2014 [Digital Version]",False,buh1s 5 may 2014 digital version,"['buh1s 5 may 2014', 'digital version']",2,4
9129,54,"BUH.1S, №6, June 2015 [Digital Version]",False,buh1s 6 june 2015 digital version,"['buh1s 6 june 2015', 'digital version']",2,4
9130,54,"BUH.1S, №6, June 2013 [Digital Version]",False,buh1s 6 june 2013 digital version,"['buh1s 6 june 2013', 'digital version']",2,4
9131,54,"BUH.1S, №6, June 2014 [Digital Version]",False,buh1s 6 june 2014 digital version,"['buh1s 6 june 2014', 'digital version']",2,4
9132,54,"BUH.1S, №7 July 2015 [Digital Version]",False,buh1s 7 july 2015 digital version,"['buh1s 7 july 2015', 'digital version']",2,4
9133,54,"BUH.1S, №7, July 2013 [Digital Version]",False,buh1s 7 july 2013 digital version,"['buh1s 7 july 2013', 'digital version']",2,4
9134,54,"BUH.1S, №7, July 2014 [Digital Version]",False,buh1s 7 july 2014 digital version,"['buh1s 7 july 2014', 'digital version']",2,4
9135,54,"BUH.1S, №8 August 2015 [Digital Version]",False,buh1s 8 august 2015 digital version,"['buh1s 8 august 2015', 'digital version']",2,4
9136,54,"BUH.1S, №8, August 2012 Buh.e / m ""BUH.1S"", of N 8, August 2012",False,buh1s 8 august 2012 buhe m buh1s of n 8 august 2012,"['buh1s 8 august 2012 buhe', 'm', 'buh1s', 'of n 8 august 2012']",4,5
9137,54,"BUH.1S, №8, August 2013 [Digital Version]",False,buh1s 8 august 2013 digital version,"['buh1s 8 august 2013', 'digital version']",2,4
9138,54,"BUH.1S, №8, August 2014 [Digital Version]",False,buh1s 8 august 2014 digital version,"['buh1s 8 august 2014', 'digital version']",2,4
9139,54,"BUH.1S, №9 September 2015 [Digital Version]",True,buh1s 9 september 2015 digital version,"['buh1s 9 september 2015', 'digital version']",2,4
9140,54,"BUH.1S, №9, September 2012 Buh.e / m [Digital Version]",False,buh1s 9 september 2012 buhe m digital version,"['buh1s 9 september 2012 buhe', 'm', 'digital version']",3,5
9141,54,"BUH.1S, №9, September 2013 [Digital Version]",False,buh1s 9 september 2013 digital version,"['buh1s 9 september 2013', 'digital version']",2,4
9142,54,"BUH.1S, №9, September 2014 [Digital Version]",True,buh1s 9 september 2014 digital version,"['buh1s 9 september 2014', 'digital version']",2,4
9143,40,2 was love,False,2 was love,['2 was love'],1,3
9144,40,FASTER THAN BULLET,False,faster than bullet,['faster than bullet'],1,3
9145,40,Faster (region),False,faster region,"['faster', 'region']",2,1
9146,40,FASTER THAN RABBITS,False,faster than rabbits,['faster than rabbits'],1,3
9147,37,FASTER THAN RABBITS (BD),False,faster than rabbits bd,"['faster than rabbits', 'bd']",2,3
